2300,1502,11,1,11,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140011,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,11,362000000,IDR,1,362000000,NULL,NULL
2300,1502,12,1,12,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140012,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,12,17400000,IDR,1,17400000,NULL,NULL
2300,1502,13,1,13,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140013,2014-11-01 00:00:00,Migrasi Fixed Asset,NULL,13,493570000,IDR,1,493570000,NULL,NULL
2300,1502,14,1,14,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140014,2014-09-12 00:00:00,Migrasi Fixed Asset,NULL,14,130000000,IDR,1,130000000,NULL,NULL
2300,1502,15,1,15,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140015,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,15,30000000,IDR,1,30000000,NULL,NULL
2300,1502,16,1,16,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140016,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,16,35000000,IDR,1,35000000,NULL,NULL
2300,1502,17,1,17,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140017,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,17,35000000,IDR,1,35000000,NULL,NULL
2300,1502,18,1,18,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140018,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,18,35000000,IDR,1,35000000,NULL,NULL
2300,1502,19,1,19,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140019,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,19,92000000,IDR,1,92000000,NULL,NULL
2300,1502,20,1,20,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140020,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,20,91000000,IDR,1,91000000,NULL,NULL
2300,1502,21,1,21,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140021,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,21,97000000,IDR,1,97000000,NULL,NULL
2300,1502,22,1,22,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140022,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,22,65000000,IDR,1,65000000,NULL,NULL
2300,1502,23,1,23,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140023,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,23,65000000,IDR,1,65000000,NULL,NULL
2300,1502,24,1,24,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140024,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,24,65000000,IDR,1,65000000,NULL,NULL
2300,1502,25,1,25,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140025,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,25,65000000,IDR,1,65000000,NULL,NULL
2300,1502,26,1,26,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140026,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,26,65000000,IDR,1,65000000,NULL,NULL
2300,1502,27,1,27,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140027,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,27,65000000,IDR,1,65000000,NULL,NULL
2300,1502,28,1,28,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140028,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,28,65000000,IDR,1,65000000,NULL,NULL
2300,1502,29,1,29,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140029,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,29,65000000,IDR,1,65000000,NULL,NULL
2300,1502,30,1,30,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140030,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,30,65000000,IDR,1,65000000,NULL,NULL
2300,1502,31,1,31,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140031,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,31,65000000,IDR,1,65000000,NULL,NULL
2300,1502,32,1,32,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140032,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,32,65000000,IDR,1,65000000,NULL,NULL
2300,1502,33,1,33,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140033,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,33,65000000,IDR,1,65000000,NULL,NULL
2300,1502,34,1,34,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140034,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,34,65000000,IDR,1,65000000,NULL,NULL
2300,1502,35,1,35,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140035,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,35,65000000,IDR,1,65000000,NULL,NULL
2300,1502,36,1,36,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140036,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,36,267000000,IDR,1,267000000,NULL,NULL
2300,1502,37,1,37,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140037,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,37,170000000,IDR,1,170000000,NULL,NULL
2300,1502,38,1,38,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140038,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,38,260000000,IDR,1,260000000,NULL,NULL
2300,1502,39,1,39,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140039,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,39,260000000,IDR,1,260000000,NULL,NULL
2300,1502,40,1,40,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140040,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,40,153000000,IDR,1,153000000,NULL,NULL
2300,1502,41,1,41,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140041,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,41,153000000,IDR,1,153000000,NULL,NULL
2300,1502,42,1,42,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140042,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,42,304000000,IDR,1,304000000,NULL,NULL
2300,1502,43,1,43,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140043,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,43,304000000,IDR,1,304000000,NULL,NULL
2300,1502,44,1,44,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140044,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,44,214000000,IDR,1,214000000,NULL,NULL
2300,1502,45,1,45,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140045,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,45,214000000,IDR,1,214000000,NULL,NULL
2300,1502,46,1,46,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140046,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,46,76000000,IDR,1,76000000,NULL,NULL
2300,1502,47,1,47,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140047,2014-10-20 00:00:00,Migrasi Fixed Asset,NULL,47,699772727,IDR,1,699772727,NULL,NULL
2300,1502,48,1,48,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140048,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,48,30000000,IDR,1,30000000,NULL,NULL
2300,1502,49,1,49,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140049,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,49,206000000,IDR,1,206000000,NULL,NULL
2300,1502,50,1,50,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140050,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,50,1630000000,IDR,1,1630000000,NULL,NULL
2300,1502,51,1,51,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140051,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,51,1840000000,IDR,1,1840000000,NULL,NULL
2300,1502,52,1,52,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140052,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,52,1780000000,IDR,1,1780000000,NULL,NULL
2300,1502,53,1,53,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140053,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,53,920000000,IDR,1,920000000,NULL,NULL
2300,1502,54,1,54,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140054,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,54,280000000,IDR,1,280000000,NULL,NULL
2300,1502,55,1,55,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140055,2014-10-21 00:00:00,Migrasi Fixed Asset,NULL,55,25500000,IDR,1,25500000,NULL,NULL
2300,1502,56,1,56,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140056,2014-11-05 00:00:00,Migrasi Fixed Asset,NULL,56,11161500,IDR,1,11161500,NULL,NULL
2300,1502,57,1,57,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140057,2014-03-11 00:00:00,Migrasi Fixed Asset,NULL,57,1790100,IDR,1,1790100,NULL,NULL
2300,1502,58,1,58,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140058,2014-09-12 00:00:00,Migrasi Fixed Asset,NULL,58,9609000,IDR,1,9609000,NULL,NULL
2300,1502,59,1,59,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140059,2014-12-24 00:00:00,Migrasi Fixed Asset,NULL,59,8525000,IDR,1,8525000,NULL,NULL
2300,1502,60,1,60,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140060,2014-12-17 00:00:00,Migrasi Fixed Asset,NULL,60,1750000,IDR,1,1750000,NULL,NULL
2300,1502,61,1,61,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140061,2014-12-18 00:00:00,Migrasi Fixed Asset,NULL,61,2645200,IDR,1,2645200,NULL,NULL
2300,1502,62,1,62,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140062,2014-11-27 00:00:00,Migrasi Fixed Asset,NULL,62,1750000,IDR,1,1750000,NULL,NULL
2300,1502,63,1,63,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140063,2014-12-08 00:00:00,Migrasi Fixed Asset,NULL,63,10100000,IDR,1,10100000,NULL,NULL
2300,1502,64,1,64,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140064,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,64,288000000,IDR,1,288000000,NULL,NULL
2300,1502,65,1,65,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140065,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,65,292000000,IDR,1,292000000,NULL,NULL
2300,1502,66,1,66,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140066,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,66,221000000,IDR,1,221000000,NULL,NULL
2300,1502,67,1,67,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140067,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,67,245000000,IDR,1,245000000,NULL,NULL
2300,1502,68,1,68,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140068,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,68,198000000,IDR,1,198000000,NULL,NULL
2300,1502,69,1,69,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140069,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,69,167000000,IDR,1,167000000,NULL,NULL
2300,1502,70,1,70,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140070,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,70,5000000,IDR,1,5000000,NULL,NULL
2300,1502,71,1,71,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140071,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,71,4000000,IDR,1,4000000,NULL,NULL
2300,1502,72,1,72,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140072,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,72,2000000,IDR,1,2000000,NULL,NULL
2300,1502,73,1,73,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140073,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,73,3000000,IDR,1,3000000,NULL,NULL
2300,1502,74,1,74,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140074,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,74,8000000,IDR,1,8000000,NULL,NULL
2300,1502,75,1,75,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140075,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,75,1000000,IDR,1,1000000,NULL,NULL
2300,1502,76,1,76,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140076,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,76,10000000,IDR,1,10000000,NULL,NULL
2300,1502,77,1,77,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140077,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,77,12000000,IDR,1,12000000,NULL,NULL
2300,1502,78,1,78,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140078,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,78,118000000,IDR,1,118000000,NULL,NULL
2300,1502,79,1,79,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140079,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,79,98000000,IDR,1,98000000,NULL,NULL
2300,1502,80,1,80,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140080,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,80,102000000,IDR,1,102000000,NULL,NULL
2300,1502,81,1,81,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140081,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,81,63000000,IDR,1,63000000,NULL,NULL
2300,1502,82,1,82,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140082,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,82,158000000,IDR,1,158000000,NULL,NULL
2300,1502,83,1,83,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140083,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,83,72000000,IDR,1,72000000,NULL,NULL
2300,1502,84,1,84,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140084,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,84,18000000,IDR,1,18000000,NULL,NULL
2300,1502,85,1,85,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140085,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,85,8000000,IDR,1,8000000,NULL,NULL
2300,1502,86,1,86,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140086,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,86,8000000,IDR,1,8000000,NULL,NULL
2300,1502,87,1,87,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140087,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,87,59000000,IDR,1,59000000,NULL,NULL
2300,1502,88,1,88,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140088,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,88,6000000,IDR,1,6000000,NULL,NULL
2300,1502,89,1,89,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140089,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,89,4000000,IDR,1,4000000,NULL,NULL
2300,1502,90,1,90,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140090,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,90,7000000000,IDR,1,7000000000,NULL,NULL
2300,1502,91,1,91,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140091,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,91,18198000000,IDR,1,18198000000,NULL,NULL
2300,1502,92,1,92,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140092,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,92,7537000000,IDR,1,7537000000,NULL,NULL
2300,1502,93,1,93,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140093,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,93,11901000000,IDR,1,11901000000,NULL,NULL
2300,1502,94,1,94,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140094,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,94,6848000000,IDR,1,6848000000,NULL,NULL
2300,1502,95,1,95,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140095,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,95,14751000000,IDR,1,14751000000,NULL,NULL
2300,1502,96,1,96,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140096,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,96,6508000000,IDR,1,6508000000,NULL,NULL
2300,1502,97,1,97,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140097,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,97,14016000000,IDR,1,14016000000,NULL,NULL
2300,1502,98,1,98,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140098,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,98,4673000000,IDR,1,4673000000,NULL,NULL
2300,1502,99,1,99,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140099,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,99,14256000000,IDR,1,14256000000,NULL,NULL
2300,1502,100,1,100,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140100,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,100,3360000000,IDR,1,3360000000,NULL,NULL
2300,1502,101,1,101,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140101,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,101,5356000000,IDR,1,5356000000,NULL,NULL
2300,1502,102,1,102,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140102,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,102,2400000000,IDR,1,2400000000,NULL,NULL
2300,1502,103,1,103,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140103,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,103,3840000000,IDR,1,3840000000,NULL,NULL
2300,1502,104,1,104,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140104,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,104,1320000000,IDR,1,1320000000,NULL,NULL
2300,1502,105,1,105,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140105,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,105,840000000,IDR,1,840000000,NULL,NULL
2300,1502,106,1,106,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140106,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,106,840000000,IDR,1,840000000,NULL,NULL
2300,1502,107,1,107,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140107,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,107,960000000,IDR,1,960000000,NULL,NULL
2300,1502,108,1,108,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140108,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,108,862000000,IDR,1,862000000,NULL,NULL
2300,1502,109,1,109,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140109,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,109,477000000,IDR,1,477000000,NULL,NULL
2300,1502,110,1,110,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140110,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,110,605000000,IDR,1,605000000,NULL,NULL
2300,1502,111,1,111,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140111,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,111,368000000,IDR,1,368000000,NULL,NULL
2300,1502,112,1,112,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140112,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,112,342000000,IDR,1,342000000,NULL,NULL
2300,1502,113,1,113,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140113,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,113,560000000,IDR,1,560000000,NULL,NULL
2300,1502,114,1,114,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140114,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,114,763000000,IDR,1,763000000,NULL,NULL
2300,1502,115,1,115,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140115,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,115,341000000,IDR,1,341000000,NULL,NULL
2300,1502,116,1,116,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140116,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,116,240000000,IDR,1,240000000,NULL,NULL
2300,1502,117,1,117,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140117,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,117,214000000,IDR,1,214000000,NULL,NULL
2300,1502,118,1,118,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140118,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,118,660000000,IDR,1,660000000,NULL,NULL
2300,1502,119,1,119,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140119,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,119,375000000,IDR,1,375000000,NULL,NULL
2300,1502,120,1,120,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140120,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,120,475000000,IDR,1,475000000,NULL,NULL
2300,1502,121,1,121,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140121,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,121,475000000,IDR,1,475000000,NULL,NULL
2300,1502,122,1,122,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140122,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,122,375000000,IDR,1,375000000,NULL,NULL
2300,1502,123,1,123,NULL,NULL,NULL,NULL,2015-02-11 08:55:00,NULL,Admin,Sys/FA/140123,2014-08-04 00:00:00,Migrasi Fixed Asset,NULL,123,312000000,IDR,1,312000000,NULL,NULL
