2100,1411,8,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,307,NULL,NULL,942396,0,1,1,NULL,NULL,942396,0
2100,1411,8,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,2,NULL,0,942396,1,1,NULL,NULL,0,942396
2100,1411,8,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,307,NULL,NULL,779689,0,1,1,NULL,NULL,779689,0
2100,1411,8,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,2,NULL,0,779689,1,1,NULL,NULL,0,779689
2100,1411,8,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,307,NULL,NULL,848507.18,0,1,1,NULL,NULL,848507.18,0
2100,1411,8,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,2,NULL,0,848507.18,1,1,NULL,NULL,0,848507.18
2100,1412,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,161,1,NULL,19389400,0,1,1,NULL,NULL,19389400,0
2100,1412,3,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191,1,NULL,14040600,0,1,1,NULL,NULL,14040600,0
2100,1412,3,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239,1,NULL,200000,0,1,1,NULL,NULL,200000,0
2100,1412,3,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,278,NULL,0,33630000,1,1,NULL,NULL,0,33630000
2100,1412,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,161,1,NULL,19389400,0,1,1,NULL,NULL,19389400,0
2100,1412,3,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191,1,NULL,14040600,0,1,1,NULL,NULL,14040600,0
2100,1412,3,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239,1,NULL,200000,0,1,1,NULL,NULL,200000,0
2100,1412,3,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,278,NULL,0,33630000,1,1,NULL,NULL,0,33630000
2100,1412,3,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,161,1,NULL,19389400,0,1,1,NULL,NULL,19389400,0
2100,1412,3,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191,1,NULL,14040600,0,1,1,NULL,NULL,14040600,0
2100,1412,3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239,1,NULL,200000,0,1,1,NULL,NULL,200000,0
2100,1412,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,278,NULL,0,33630000,1,1,NULL,NULL,0,33630000
2100,1412,4,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146,NULL,NULL,41880185,0,1,1,NULL,NULL,41880185,0
2100,1412,4,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,0,41880185,1,1,NULL,NULL,0,41880185
2100,1412,4,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146,NULL,NULL,41880185,0,1,1,NULL,NULL,41880185,0
2100,1412,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,0,41880185,1,1,NULL,NULL,0,41880185
2100,1412,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,164,NULL,NULL,438759190,0,1,1,NULL,NULL,438759190,0
2100,1412,6,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,31497730,0,1,1,NULL,NULL,31497730,0
2100,1412,6,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,0,470256920,1,1,NULL,NULL,0,470256920
2100,1412,6,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,164,NULL,NULL,438759190,0,1,1,NULL,NULL,438759190,0
2100,1412,6,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,31497730,0,1,1,NULL,NULL,31497730,0
2100,1412,6,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,0,470256920,1,1,NULL,NULL,0,470256920
2100,1412,6,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,197,NULL,NULL,438759190,0,1,1,NULL,NULL,438759190,0
2100,1412,6,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,31497730,0,1,1,NULL,NULL,31497730,0
2100,1412,6,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,0,470256920,1,1,NULL,NULL,0,470256920
2100,1412,6,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,197,NULL,NULL,451927966,0,1,1,NULL,NULL,451927966,0
2100,1412,6,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,31497730,0,1,1,NULL,NULL,31497730,0
2100,1412,6,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,0,483425696,1,1,NULL,NULL,0,483425696
2100,1412,7,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,195,NULL,NULL,918,0,2,9600,NULL,NULL,8812800,0
2100,1412,7,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,0,918,2,9600,NULL,NULL,0,8812800
2100,1412,7,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,195,NULL,NULL,918,0,2,9600,NULL,NULL,8812800,0
2100,1412,7,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,0,918,2,9600,NULL,NULL,0,8812800
2100,1412,9,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,247,NULL,NULL,1904098,0,1,1,NULL,NULL,1904098,0
2100,1412,9,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,190409,0,1,1,NULL,NULL,190409,0
2100,1412,9,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,0,2100507,1,1,NULL,NULL,0,2100507
2100,1412,10,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152,NULL,NULL,89975111,0,1,1,NULL,NULL,89975111,0
2100,1412,10,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,182,NULL,NULL,203339110,0,1,1,NULL,NULL,203339110,0
2100,1412,10,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,230,NULL,NULL,17862773,0,1,1,NULL,NULL,17862773,0
2100,1412,10,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,0,311176994,1,1,NULL,NULL,0,311176994
2100,1412,11,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58,NULL,NULL,699772727,0,1,1,NULL,NULL,699772727,0
2100,1412,11,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,69977273,0,1,1,NULL,NULL,69977273,0
2100,1412,11,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313,NULL,NULL,0,240753000,1,1,NULL,NULL,0,240753000
2100,1412,11,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133,NULL,NULL,0,528997000,1,1,NULL,NULL,0,528997000
2100,1412,12,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,NULL,NULL,298629740,0,1,1,NULL,NULL,298629740,0
2100,1412,12,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,NULL,NULL,0,298629740,1,1,NULL,NULL,0,298629740
2100,1412,12,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,NULL,NULL,300179054.79,0,1,1,NULL,NULL,300179054.8,0
2100,1412,12,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,NULL,NULL,0,300179054.79,1,1,NULL,NULL,0,300179054.8
2100,1412,12,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,NULL,NULL,304348208.33,0,1,1,NULL,NULL,304348208.33,0
2100,1412,12,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,NULL,NULL,0,304348208.33,1,1,NULL,NULL,0,304348208.33
2100,1412,13,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278,NULL,NULL,45324564.13,0,1,1,NULL,NULL,45324564.1,0
2100,1412,13,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,NULL,NULL,0,45324564.13,1,1,NULL,NULL,0,45324564.1
2100,1412,13,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278,NULL,NULL,45203144.46,0,1,1,NULL,NULL,45203144.5,0
2100,1412,13,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,NULL,NULL,0,45203144.46,1,1,NULL,NULL,0,45203144.5
2100,1412,13,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278,NULL,NULL,38541667,0,1,1,NULL,NULL,38541667,0
2100,1412,13,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,NULL,NULL,0,38541667,1,1,NULL,NULL,0,38541667
2100,1412,14,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,NULL,NULL,493570000,0,1,1,NULL,NULL,493570000,0
2100,1412,14,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313,NULL,NULL,0,34971000,1,1,NULL,NULL,0,34971000
2100,1412,14,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313,NULL,NULL,0,81599000,1,1,NULL,NULL,0,81599000
2100,1412,14,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313,NULL,NULL,0,113100000,1,1,NULL,NULL,0,113100000
2100,1412,14,1,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313,NULL,NULL,0,263900000,1,1,NULL,NULL,0,263900000
2100,1412,15,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,NULL,NULL,125498356,0,1,1,NULL,NULL,125498356,0
2100,1412,15,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,NULL,NULL,0,125498356,1,1,NULL,NULL,0,125498356
2100,1412,15,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,NULL,NULL,125514908,0,1,1,NULL,NULL,125514908,0
2100,1412,15,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,NULL,NULL,0,125514908,1,1,NULL,NULL,0,125514908
2100,1412,15,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,NULL,NULL,126875000,0,1,1,NULL,NULL,126875000,0
2100,1412,15,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,NULL,NULL,0,126875000,1,1,NULL,NULL,0,126875000
2100,1412,15,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,NULL,NULL,127275538,0,1,1,NULL,NULL,127275538,0
2100,1412,15,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,NULL,NULL,0,127275538,1,1,NULL,NULL,0,127275538
2100,1412,16,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,276,NULL,NULL,491249,0,1,1,NULL,NULL,491249,0
2100,1412,16,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,NULL,0,491249,1,1,NULL,NULL,0,491249
2100,1412,16,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,276,NULL,NULL,277331.1,0,1,1,NULL,NULL,277331.1,0
2100,1412,16,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,NULL,0,277331.1,1,1,NULL,NULL,0,277331.1
2100,1412,16,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,276,NULL,NULL,553667,0,1,1,NULL,NULL,553667,0
2100,1412,16,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,NULL,0,553667,1,1,NULL,NULL,0,553667
2100,1412,17,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175,NULL,NULL,1789623287.67,0,1,1,NULL,NULL,1789623287.7,0
2100,1412,17,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69,NULL,NULL,0,1789623287.67,1,1,NULL,NULL,0,1789623287.7
2100,1412,18,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,279,NULL,NULL,4023308.22,0,1,1,NULL,NULL,4023308.2,0
2100,1412,18,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,0,4023308.22,1,1,NULL,NULL,0,4023308.2
2100,1412,18,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,279,NULL,NULL,4227472.6,0,1,1,NULL,NULL,4227472.6,0
2100,1412,18,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,0,4227472.6,1,1,NULL,NULL,0,4227472.6
2100,1412,18,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,279,NULL,NULL,4751063,0,1,1,NULL,NULL,4751063,0
2100,1412,18,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,0,4751063,1,1,NULL,NULL,0,4751063
2100,1412,19,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244,NULL,NULL,17708333,0,1,1,NULL,NULL,17708333,0
2100,1412,19,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,0,17708333,1,1,NULL,NULL,0,17708333
2100,1412,20,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244,NULL,NULL,17708333,0,1,1,NULL,NULL,17708333,0
2100,1412,20,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,0,17708333,1,1,NULL,NULL,0,17708333
2100,1412,21,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244,NULL,NULL,17708333,0,1,1,NULL,NULL,17708333,0
2100,1412,21,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,0,17708333,1,1,NULL,NULL,0,17708333
2100,1412,22,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244,NULL,NULL,17708333,0,1,1,NULL,NULL,17708333,0
2100,1412,22,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244,NULL,NULL,15277778,0,1,1,NULL,NULL,15277778,0
2100,1412,22,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,0,32986111,1,1,NULL,NULL,0,32986111
2100,1412,23,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,NULL,NULL,3300000,0,1,1,NULL,NULL,3300000,0
2100,1412,23,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,0,3300000,1,1,NULL,NULL,0,3300000
2100,1412,24,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,NULL,NULL,3300000,0,1,1,NULL,NULL,3300000,0
2100,1412,24,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,0,3300000,1,1,NULL,NULL,0,3300000
2100,1412,25,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,NULL,NULL,3300000,0,1,1,NULL,NULL,3300000,0
2100,1412,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,330000,0,1,1,NULL,NULL,330000,0
2100,1412,25,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,0,3630000,1,1,NULL,NULL,0,3630000
2100,1412,26,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,NULL,NULL,3300000,0,1,1,NULL,NULL,3300000,0
2100,1412,26,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,0,3300000,1,1,NULL,NULL,0,3300000
2100,1412,27,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,247,NULL,NULL,1948586,0,1,1,NULL,NULL,1948586,0
2100,1412,27,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,0,1948586,1,1,NULL,NULL,0,1948586
2100,1412,27,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,247,NULL,NULL,1765988,0,1,1,NULL,NULL,1765988,0
2100,1412,27,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,0,1942586,1,1,NULL,NULL,0,1942586
2100,1412,27,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,176598,0,1,1,NULL,NULL,176598,0
2100,1412,28,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,249,NULL,NULL,3585472,0,1,1,NULL,NULL,3585472,0
2100,1412,28,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,NULL,NULL,0,3585472,1,1,NULL,NULL,0,3585472
2100,1501,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,159,1,NULL,4615500,0,1,1,NULL,NULL,4615500,0
2100,1501,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189,NULL,NULL,6414100,0,1,1,NULL,NULL,6414100,0
2100,1501,1,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,237,NULL,NULL,830000,0,1,1,NULL,NULL,830000,0
2100,1501,1,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,0,11859600,1,1,NULL,NULL,0,11859600
2100,1501,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,10478132278,0,1,1,NULL,NULL,10478132278,0
2100,1501,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,1,NULL,0,10478132278,1,1,NULL,NULL,0,10478132278
2100,1501,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,10478132278,0,1,1,NULL,NULL,10478132278,0
2100,1501,2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,1,NULL,0,10478132278,1,1,NULL,NULL,0,10478132278
2100,1501,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,9766167885,0,1,1,NULL,NULL,9766167885,0
2100,1501,3,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,0,9766167885,1,1,NULL,NULL,0,9766167885
2100,1501,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,0,9766167885,1,1,NULL,NULL,0,9766167885
2100,1501,3,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,9766167885,0,1,1,NULL,NULL,9766167885,0
2100,1501,3,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,0,9766167885,1,1,NULL,NULL,0,9766167885
2100,1501,3,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,9766167885,0,1,1,NULL,NULL,9766167885,0
2100,1501,4,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,7000000000,0,1,1,NULL,NULL,7000000000,0
2100,1501,4,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,0,7000000000,1,1,NULL,NULL,0,7000000000
2100,1501,4,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,0,7000000000,1,1,NULL,NULL,0,7000000000
2100,1501,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,7000000000,0,1,1,NULL,NULL,7000000000,0
2100,1501,4,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,0,7000000000,1,1,NULL,NULL,0,7000000000
2100,1501,4,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,7000000000,0,1,1,NULL,NULL,7000000000,0
2100,1501,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,524067500,0,1,1,NULL,NULL,524067500,0
2100,1501,6,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,1,NULL,0,524067500,1,1,NULL,NULL,0,524067500
2100,1501,6,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,524067500,0,1,1,NULL,NULL,524067500,0
2100,1501,6,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,1,NULL,0,524067500,1,1,NULL,NULL,0,524067500
2100,1501,7,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,12226608511,0,1,1,NULL,NULL,12226608511,0
2100,1501,7,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,0,12226608511,1,1,NULL,NULL,0,12226608511
2100,1501,7,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,0,12226608511,1,1,NULL,NULL,0,12226608511
2100,1501,7,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,12226608511,0,1,1,NULL,NULL,12226608511,0
2100,1501,7,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,0,12226608511,1,1,NULL,NULL,0,12226608511
2100,1501,7,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,12226608511,0,1,1,NULL,NULL,12226608511,0
2100,1501,8,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,NULL,NULL,10000,0,1,1,NULL,NULL,10000,0
2100,1501,8,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,3,NULL,0,10000,1,1,NULL,NULL,0,10000
2100,1501,9,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,NULL,NULL,607621,0,1,1,NULL,NULL,607621,0
2100,1501,9,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,NULL,NULL,0,607621,1,1,NULL,NULL,0,607621
2100,1501,9,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,NULL,NULL,607621,0,1,1,NULL,NULL,607621,0
2100,1501,9,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312,NULL,NULL,0,607621,1,1,NULL,NULL,0,607621
2100,1501,11,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244,NULL,NULL,17708333,0,1,1,NULL,NULL,17708333,0
2100,1501,11,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244,NULL,NULL,15277778,0,1,1,NULL,NULL,15277778,0
2100,1501,11,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,NULL,NULL,0,32986111,1,1,NULL,NULL,0,32986111
2100,1501,14,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166,NULL,NULL,5000000,0,1,1,NULL,NULL,5000000,0
2100,1501,14,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,500000,0,1,1,NULL,NULL,500000,0
2100,1501,14,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,NULL,NULL,6000,0,1,1,NULL,NULL,6000,0
2100,1501,14,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,0,5506000,1,1,NULL,NULL,0,5506000
2100,1501,14,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166,NULL,NULL,5000000,0,1,1,NULL,NULL,5000000,0
2100,1501,14,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,500000,0,1,1,NULL,NULL,500000,0
2100,1501,14,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,NULL,NULL,6000,0,1,1,NULL,NULL,6000,0
2100,1501,14,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,0,5506000,1,1,NULL,NULL,0,5506000
2100,1501,14,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,NULL,NULL,5000000,0,1,1,NULL,NULL,5000000,0
2100,1501,14,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,500000,0,1,1,NULL,NULL,500000,0
2100,1501,14,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,NULL,NULL,6000,0,1,1,NULL,NULL,6000,0
2100,1501,14,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,0,5506000,1,1,NULL,NULL,0,5506000
2100,1501,14,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,NULL,NULL,5000000,0,1,1,NULL,NULL,5000000,0
2100,1501,14,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,NULL,NULL,500000,0,1,1,NULL,NULL,500000,0
2100,1501,14,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,NULL,NULL,6000,0,1,1,NULL,NULL,6000,0
2100,1501,14,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,0,5506000,1,1,NULL,NULL,0,5506000
2100,1501,15,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156,NULL,NULL,67767350,0,1,1,NULL,NULL,67767350,0
2100,1501,15,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186,NULL,NULL,47914334,0,1,1,NULL,NULL,47914334,0
2100,1501,15,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,NULL,NULL,20763244,0,1,1,NULL,NULL,20763244,0
2100,1501,15,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101,NULL,NULL,0,136444928,1,1,NULL,NULL,0,136444928
2100,1501,15,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156,NULL,NULL,47112729,0,1,1,NULL,NULL,47112729,0
2100,1501,15,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186,NULL,NULL,35521561.4,0,1,1,NULL,NULL,35521561.4,0
2100,1501,15,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,NULL,NULL,12501395.6,0,1,1,NULL,NULL,12501395.6,0
