297,Root,2017-09-06,09:41:21,Material_out,192.168.121.187,1
298,Root,2017-09-06,09:42:28,Material_out,192.168.121.187,1
299,Root,2017-09-06,09:42:41,Material_out,192.168.121.187,1
300,Root,2017-09-06,09:51:09,Material_out,192.168.121.187,1
301,Root,2017-09-06,09:51:14,Material_out,192.168.121.187,1
302,Root,2017-09-06,09:51:22,Material_out,192.168.121.187,1
303,Root,2017-09-06,09:51:35,Material_out,192.168.121.187,1
304,Root,2017-09-06,09:53:19,Material_out,192.168.121.187,1
305,Root,2017-09-06,09:53:42,Material_out,192.168.121.187,1
306,Root,2017-09-06,09:56:24,Material_out,192.168.121.187,1
307,Root,2017-09-06,09:56:30,Material_out,192.168.121.187,1
308,Root,2017-09-06,09:56:37,Material_return,192.168.121.187,1
309,Root,2017-09-06,09:56:39,Material_out,192.168.121.187,1
310,Root,2017-09-06,09:56:56,Material_out,192.168.121.187,1
311,Root,2017-09-06,09:57:09,Material_out,192.168.121.187,1
312,Root,2017-09-06,09:57:41,Material_out,192.168.121.187,1
313,Root,2017-09-06,09:59:25,Material_out,192.168.121.187,1
314,Root,2017-09-06,10:00:43,Material_out,192.168.121.187,1
315,Root,2017-09-06,10:01:07,Material_out,192.168.121.187,1
316,Root,2017-09-06,10:03:20,Material_out,192.168.121.187,1
317,Root,2017-09-06,10:03:29,Material_out,192.168.121.187,1
318,Root,2017-09-06,10:04:45,Material_out,192.168.121.187,1
319,Root,2017-09-06,10:05:40,Material_out,192.168.121.187,1
320,Root,2017-09-06,10:08:06,Material_out,192.168.121.187,1
321,Root,2017-09-06,10:09:26,Material_out,192.168.121.187,1
322,Root,2017-09-06,10:09:33,Material_out,192.168.121.187,1
323,Root,2017-09-06,10:09:38,Logout,NULL,0
324,Taryudi,2017-09-06,10:09:45,Login,192.168.121.187,1
325,Taryudi,2017-09-06,10:09:48,Material_out,192.168.121.187,1
326,Taryudi,2017-09-06,10:09:57,Material_out,192.168.121.187,1
327,Taryudi,2017-09-06,10:10:03,Logout,NULL,0
328,Qc,2017-09-06,10:10:09,Login,192.168.121.187,1
329,Qc,2017-09-06,10:10:12,Material_out,192.168.121.187,1
330,Qc,2017-09-06,10:11:28,Material_out,192.168.121.187,1
331,Qc,2017-09-06,10:26:33,Material_out,192.168.121.187,1
332,Qc,2017-09-06,10:29:42,Material_out,192.168.121.187,1
333,Qc,2017-09-06,10:29:46,Material_out,192.168.121.187,1
334,Qc,2017-09-06,10:29:48,Logout,NULL,0
335,Root,2017-09-06,10:30:01,Login,192.168.121.187,1
336,Root,2017-09-06,10:30:04,Material_out,192.168.121.187,1
337,Root,2017-09-06,10:30:18,Material_out,192.168.121.187,1
338,Root,2017-09-06,10:44:51,Material_out,192.168.121.187,1
339,Root,2017-09-06,10:44:54,Material_out,192.168.121.187,1
340,Root,2017-09-06,10:44:58,Material_out,192.168.121.187,1
341,Root,2017-09-06,10:45:00,Material_out,192.168.121.187,1
342,Root,2017-09-06,10:45:29,Material_out,192.168.121.187,1
343,Root,2017-09-06,10:46:40,Material_out,192.168.121.187,1
344,Root,2017-09-06,10:52:48,Material_out,192.168.121.187,1
345,Root,2017-09-06,10:56:55,Material_out,192.168.121.187,1
346,Root,2017-09-06,10:57:00,Material_out,192.168.121.187,1
347,Root,2017-09-06,10:57:11,Material_out,192.168.121.187,1
348,Root,2017-09-06,10:57:35,Material_out,192.168.121.187,1
349,Root,2017-09-06,10:58:37,Material_out,192.168.121.187,1
350,Root,2017-09-06,11:01:13,Material_out,192.168.121.187,1
351,Root,2017-09-06,11:02:16,Material_out,192.168.121.187,1
352,Root,2017-09-06,11:02:44,Material_out,192.168.121.187,1
353,Root,2017-09-06,11:02:54,Material_out,192.168.121.187,1
354,Root,2017-09-06,11:03:01,Material_out,192.168.121.187,1
355,Root,2017-09-06,11:03:05,Material_out,192.168.121.187,1
356,Root,2017-09-06,11:03:11,Material_out,192.168.121.187,1
357,Root,2017-09-06,11:03:19,Material_out,192.168.121.187,1
358,Root,2017-09-06,11:03:42,Material_out,192.168.121.187,1
359,Root,2017-09-06,11:04:07,Material_out,192.168.121.187,1
360,Root,2017-09-06,11:04:32,Material_out,192.168.121.187,1
361,Root,2017-09-06,11:06:24,Material_out,192.168.121.187,1
